RAJ2000,DEJ2000,Vmag
5.840315281691241,-1.051730559114972,2.86
0.9925905622248251,0.42071161619323316,2.87
5.170428825954951,0.7876816358354742,2.87
5.703037863816671,-0.2814731269785744,2.87
1.6709782258593708,0.3929366404024678,2.88
1.9835666948915551,0.5565612577769362,2.88
1.0378309508775614,0.6983110818597424,2.89
4.009501257375273,-1.1986824339960833,2.89
4.183779655392123,-0.4557781897478859,2.89
4.281241749705574,-0.4466782369534599,2.89
5.016788946342933,-0.3669312345477523,2.89
1.951059937573161,0.14467809871670773,2.90
3.3860623763576823,0.6687810805433605,2.90
5.635486349559273,-0.09723423188332853,2.91
0.8063275700109469,0.9338626569636215,2.93
1.788686139495955,-0.8833935527601189,2.93
5.947216698375893,0.5274627406367418,2.94
1.0386018046305256,-0.23576974126037845,2.95
3.2719032988668193,-0.2882508222404857,2.95
4.589525073249505,-0.8705023569794164,2.95
5.784821083683037,-0.0055802054695707586,2.96
1.7624843841003903,0.4386206335734194,2.98
2.5562601279074113,0.41493748525121854,2.98
1.3175854133566023,0.7648614558656485,2.99
4.73773261556469,-0.5310018805088415,2.99
4.997793946317062,0.24196081196814723,2.99
0.5652394226687968,0.6106422239047049,3.00
1.4732542382240634,0.3690062371029011,3.00
3.185771300280899,-0.39478862866430625,3.00
3.485953387213491,-0.40442187650795275,3.00
0.9726938087520897,0.8340492162967903,3.01
2.5617142818198935,-1.1357196812303878,3.01
2.92195751163674,0.7766472764534211,3.01
5.733093887977056,-0.6521422750076813,3.01
1.6594299639753414,-0.5247041507912286,3.02
1.8457947670622528,-0.4159701383919819,3.02
3.8051595629928205,0.6686065476181611,3.03
4.658218323725916,-0.7003472993204024,3.03
0.6080072615478745,-0.05196717847813116,3.04
3.6198855906884053,-0.7413092072373472,3.04
2.7154196112788607,0.7243019433040245,3.05
3.3435345202507536,-1.1887098165756602,3.05
4.017435233266631,1.253737875622882,3.05
5.028969890080811,1.1809188607202301,3.07
4.415115775538756,-0.6640541471525425,3.08
5.10823692694222,0.4879892107208034,3.08
5.3276684471492075,-0.2579839041288174,3.08
2.336094114973543,0.10376952030468509,3.11
2.8345237883170404,-0.2826318316764262,3.11
4.789299822755907,-0.6416121218539821,3.11
5.399903261566123,-0.8253904439521739,3.11
1.5313518856998245,-0.6242751846175051,3.12
2.4480642586941963,0.6002623629921497,3.13
2.492424710515719,-0.9954388426013435,3.13
3.0359129673815364,-1.0999016464700153,3.13
3.9233328977632693,-0.7348563371417792,3.13
4.444568206666158,-0.9772146963284362,3.13
2.352732920509222,0.8384852614789424,3.14
4.516177611434443,0.4335252417849581,3.14
4.5162430612813935,0.6424411532486793,3.16
1.3374239891876045,0.7196768207862395,3.17
1.735562680388378,-0.753914362946195,3.17
2.499558743833245,0.9019376760625585,3.17
4.488928658487683,1.1469382698112625,3.17
4.911603770089409,-0.47107890952370285,3.17
1.264665575995091,0.12149915662286082,3.19
1.3328279554906863,-0.3904495462183759,3.19
3.8506617510333556,-1.1340325296201268,3.19
4.440415777487456,0.1636246173744684,3.20
5.55423400067372,0.5275597033729638,3.20
4.668137611641416,-0.6465281325804327,3.21
6.193068140134945,1.3549427315544977,3.21
4.020242304480255,-0.7094327077043951,3.22
5.285315123967479,-0.014335940550408979,3.23
5.6228399846875305,1.2315188646176323,3.23
0.7778132533564895,-0.7034501068795034,3.24
0.9915142758527618,-1.295713044133346,3.24
4.268733556732947,-0.08189957514983391,3.24
4.969577790076487,0.5705384362033241,3.24
1.9601356496835314,-0.7557518067976001,3.25
4.805371396284688,-0.050595155760591176,3.26
0.17160222649712578,0.5386231515758835,3.27
1.1955359932056822,-0.9607164867602787,3.27
1.7810648684289132,-1.0810811793693431,3.27
3.692993069731318,-0.465697477663387,3.27
4.546626334676527,-0.4363226167249602,3.27
5.998042140635012,-0.2761256320759362,3.27
1.6357080305586522,0.39281543698219046,3.28
3.944749542126283,-0.4412531718618442,3.29
4.035768462617788,1.0291527859857008,3.29
0.2883429368398965,-0.8153935858476954,3.31
1.3654219792716802,-0.2828403015593033,3.31
3.208904185075041,0.995404905643666,3.31
2.6779313933870657,-1.222394671139151,3.32
2.757722029024073,-1.0766111972295134,3.32
5.004469830705941,-0.48294230030045315,3.32
4.503618513025301,-0.7546658241519149,3.33
2.0476857282866967,-0.43388400390897924,3.34
2.9419269871616414,0.2692946073091029,3.34
4.561388911266313,-0.9839729990431031,3.34
4.70814201253817,-0.17058169369839024,3.34
1.110138487346643,-1.090375057636213,3.35
5.806950404157284,1.0158010172079441,3.35
1.4157965448073666,-0.04183457254294186,3.36
1.7684112313519542,0.225069903318291,3.36
2.2264510769222157,1.0597299848532793,3.36
5.08544583579326,0.05436215806281227,3.36
3.5547702651785835,-0.010399253459799546,3.37
4.025958257780536,-0.7799779464426436,3.37
0.49914234945472824,1.1112511347447895,3.38
2.298496814003499,0.11203074543079158,3.38
3.3842079640274374,0.05929756133650735,3.38
0.8079856328003416,0.6778907296114087,3.39
1.172257664307208,0.2769982967019334,3.40
2.692533981462085,-1.0704492153426113,3.40
5.940497180755715,0.18904339867504136,3.40
0.3855650483811974,-0.756047543143077,3.41
0.49341185174401353,0.5162490001926783,3.41
3.6193983529388905,-0.7275889800619472,3.41
3.9805942416391167,-0.9093019958786125,3.41
4.189321075767205,-0.6701531032609005,3.41
4.653302312999464,0.4838149649264503,3.42
5.432155491701934,-1.1554612943251683,3.42
5.433602660540046,1.079292216886049,3.43
0.21423916568230392,1.0090766514509548,3.44
2.404045600517856,-1.0291673303961342,3.44
2.6908177410309575,0.408707629448961,3.44
5.001451865541034,-0.08521570072862314,3.44
0.29928033348572763,-0.1777133029475115,3.45
2.6925921591038184,0.7489983522197443,3.45
4.9309042027343795,0.5822903198334193,3.45
0.712530667126685,0.05647594571244985,3.47
1.0501646109249878,0.21799647171090283,3.47
1.8400933581724046,-0.48755287840780487,3.47
2.080337929709424,-0.9247142228010846,3.47
3.9946368699124544,0.5814515921650998,3.47
5.230562690891372,0.3402034563081836,3.47
2.9604202050275648,0.57760217153709,3.48
4.514505004234616,0.2511577274987951,3.48
5.977767232491011,0.42938008481147166,3.48
5.97144768615775,-0.8956496426185678,3.49
0.45408376593240796,-0.2781618495365963,3.50
3.93548475268028,0.7049481811541319,3.50
4.83008234961084,-0.8022987683209267,3.51
4.96428362467877,-0.36838082745426987,3.51
2.1664553838849114,0.16031818806930137,3.52
2.5357452369912608,0.17265184811672793,3.52
2.649991580944724,0.2925656640023606,3.52
5.976356424678983,1.1554176610938682,3.52
1.1720613147663586,0.3347589986693235,3.53
1.920400320379794,0.38366215468284237,3.53
4.143498910697137,-0.0598696414802166,3.53
4.3759622226523485,0.6793209299706817,3.53
5.804092427507143,0.10817162852915967,3.53
0.9741046165641184,-0.17040231263637973,3.54
1.4623168415782322,0.17338391677520334,3.54
2.604307587773772,-0.9523873877188169,3.54
3.0237902012853928,-0.5560231145909047,3.54
4.614592364631274,-0.26875646412307125,3.54
1.5138767765642311,-0.2586917321032373,3.55
3.74985444232025,-0.8038598683740993,3.55
0.0847720962104079,-0.15400591394125518,3.56
0.5956372404743647,-0.8990578827967679,3.56
1.1252792186076936,-0.5898921983532168,3.56
2.9641872073297857,-0.2579354227607064,3.56
4.0221403500417985,-0.6328806274571993,3.56
5.2740650224973304,-1.1550928359275252,3.56
0.4275765779177441,0.8487245264239759,3.57
2.0265308833114823,0.4258264005289387,3.57
4.417144720794199,-0.6635305483769443,3.57
4.804266021091758,1.269426446343587,3.57
5.314767555094882,-0.21894670652587753,3.57
1.9115427744259228,0.2886823064166732,3.58
3.8040760044155406,0.5300807345147334,3.58
4.088542855874966,-0.4910483850486046,3.58
3.23479323564629,-1.0541982607518194,3.59
0.3666209537918422,-0.14282611045486932,3.60
0.8936667546628297,0.15758383890784358,3.60
1.385820514904364,-0.11945809102538966,3.60
1.50300482976535,-0.3917973282518604,3.60
1.8011288826216316,0.5927332065245188,3.60
2.372011536538543,0.8230390975987927,3.60
2.4901485102829093,-0.7062765706403721,3.60
2.030057902841554,-0.6626772762981915,3.61
2.664194197732827,-0.21562088467346613,3.61
3.100991931865275,0.030800213160888823,3.61
0.3991713443415364,0.26783531812896316,3.62
2.2702079357107574,-0.9236621771130769,3.62
3.4132967848940097,-1.2487636872546983,3.62
4.42695492563145,-0.7393457118288534,3.62
4.586281669722882,-1.0591336640255145,3.62
4.650138903730224,-1.1296449658060854,3.62
6.029770771995225,0.7387299984538445,3.62
0.7416922100454234,0.4757864503672764,3.63
0.9999064006727678,0.41980986274636944,3.63
5.399830539513955,0.2547356524653835,3.63
3.0787898893388634,-1.1646339691717607,3.64
1.13356226034945,0.27275132885541387,3.65
3.323368695185002,-0.025297577880295588,3.65
3.684339145523513,1.1235702503817828,3.65
5.4751414967375105,-1.0202176698428522,3.65
0.16131932832079252,0.9406791373200215,3.66
4.09566234478206,-0.5197202661494226,3.66
4.741325084941712,-0.8742645111448263,3.66
6.062604778548369,-0.3695298358784994,3.66
2.4937627962755813,1.1006385632653017,3.67
4.12852544015607,0.26916370761520325,3.67
2.284599629834494,-0.5792117529583737,3.68
3.323368695185002,-0.025297577880295588,3.68
4.0484148274895295,0.5079926232033829,3.68
5.672720040268485,-0.290810638476744,3.68
0.8705556864843381,-0.3797448601394774,3.69
1.2706287842727384,0.09782570457428216,3.69
2.55362031741377,-1.0909665303271665,3.69
6.096282360906644,0.05728558455990278,3.69
0.5059636779479394,-0.9007450344070291,3.70
0.981202288855562,0.420857060297566,3.70
4.702636953189171,0.5104700211138526,3.70
1.5551101801425975,-0.24727436991310772,3.71
3.080724295926491,0.8339086203292685,3.71
4.148720354042688,0.0781519653948572,3.71
5.215538314913788,0.11181742741110338,3.71
1.2839151032035454,0.04259573002228383,3.72
1.5687310205133698,0.9474471363083107,3.72
3.8669878517447196,0.03303520423080378,3.72
5.519305599018184,0.7666843553066202,3.72
5.562327965079844,0.6640202101948648,3.72
0.4863359960682199,-0.18037977819361398,3.73
0.9290823940678813,-0.165079058417797,3.73
2.0604339040314725,-0.7081818884071326,3.73
4.744459405390084,0.16692135040601325,3.73
0.9039496528391631,0.16986901758715922,3.74
5.614142427248427,-0.39115252605598466,3.74
5.989162778065491,-0.13229110916435907,3.74
1.3198107081528951,0.7169085346671041,3.75
2.374324097797436,-0.8220112925948405,3.75
4.28443424779568,0.3342838812618361,3.75
4.6595636816909956,0.047249941360935376,3.75
4.684151007528464,0.9926172269772862,3.75
5.8868719394881905,1.0195389306892986,3.75
0.7448047138781468,0.9755614816758527,3.76
1.1472703671828224,0.30617438403110525,3.76
1.4557136792415202,-1.0906514014344455,3.76
4.406018246812735,-1.0304666310615076,3.76
5.678755970598299,-1.3507103081184118,3.76
5.7901806989277045,0.4423536989179628,3.76
0.9825912800519409,0.7431369548151301,3.77
2.2066924953485967,-1.1543074377641276,3.77
4.994623264842605,-0.37946366820443383,3.77
5.048815738117031,0.9314579811053183,3.77
5.408942612650409,0.2777158209499755,3.77
5.44401645841028,-0.16573355688729485,3.77
5.89612218452376,0.8775951811340488,3.77
1.8707675197762053,-1.230437730108758,3.78
2.851402576624869,-1.027184442440396,3.78
1.8505217004530707,0.3590190752720447,3.79
1.944849474318148,0.48516759509674595,3.79
5.103800881760068,0.9028539739198556,3.79
5.295467122449911,0.8157911330662052,3.79
0.8268351887218802,0.7829062210765454,3.80
2.578680336590322,1.0304181496933966,3.80
2.7051585297181773,0.34628301986929716,3.80
4.078841734115964,0.18391406992890247,3.80
4.078841734115964,0.18394315874976905,3.80
4.622788139910431,0.8029629630640467,3.80
1.4780611658722642,-0.04537856055185257,3.81
1.532929954231836,-0.36441020340598274,3.81
2.731832978452824,-0.29385042025730085,3.81
1.2023136884675936,-0.5334114045039559,3.82
2.438421314576928,0.642324797965213,3.82
2.739636054650282,-1.025196706347847,3.82
4.323675067144685,0.03462539310484306,3.82
5.1809589791086506,0.3234822324467157,3.82
6.185294152758353,0.810846033518888,3.82
0.9787733723132034,0.5635377266481024,3.83
2.850609906256255,0.5971644035698599,3.83
3.657650152378433,-0.734798159500046,3.83
3.8740200741892132,-1.3795906591021065,3.83
4.745302981195216,0.502000326104869,3.83
5.18438418776569,1.2264040802819267,3.83
1.1718795096359427,0.2785933337127838,3.84
2.2716623767540858,-0.8141767035081103,3.84
2.334581496288481,-1.0584500767351501,3.84
2.780753102945182,-0.8416995761846987,3.84
3.0168161564826317,1.2100561629549131,3.84
4.113493791973268,0.45894402308553117,3.84
4.815792466360137,0.37995333002235443,3.84
5.854081566166347,-0.024211595234610226,3.84
0.9782570457428217,-1.131094558712603,3.85
1.5153166731971264,-0.8912766232149598,3.85
1.6672839456093163,-0.5835750760883595,3.85
1.8972238023543524,-0.46727312212699296,3.85
2.6822947165170516,-0.7351666178976893,3.85
2.7611617820915457,0.16243197571893894,3.85
4.1733149520853745,0.2733476496831786,3.85
4.256152641708154,-1.111522630406211,3.85
4.866007043381057,-0.14388785241649918,3.85
1.1082913472216158,-0.7381773108573795,3.86
3.3061044800006916,-0.8472022114652918,3.86
4.696041063057676,0.65014484264151,3.86
4.772442851063727,-0.36754694792276144,3.86
0.24763313203712875,0.6719420657441947,3.87
0.8380707457815938,-0.5059176206482341,3.87
0.9853547180342652,0.42529795361652933,3.87
1.2137892282994562,-0.24964995695054448,3.87
1.445183526087821,-0.6190779819560109,3.87
1.8069902800262456,-0.42208848704758417,3.87
3.2832552112099993,-1.2589593189684318,3.87
3.287691256392152,1.2180361961459758,3.87
3.65943184265651,-0.7819705306720038,3.87
3.979067078543622,-0.8506346923275475,3.87
0.04106614285838324,-0.798444499556106,3.88
2.418873626954591,0.04038982777323544,3.88
2.58641796294083,0.45390680893880303,3.88
3.5388514079593523,-0.6877906249796654,3.88
3.853076123165281,-0.09875654684201249,3.88
4.175198453236485,-0.5098833965597102,3.88
0.7698138276181823,-0.15530036646981765,3.89
2.9714521403412126,-0.9510493019589545,3.89
3.228451872697377,-0.011640376483439959,3.89
4.27492220337231,0.8083201542403071,3.89
4.334743363484416,-1.377016298455415,3.89
5.219872549222908,0.612319679241344,3.89
2.206357973908631,-0.06817934797443405,3.90
5.203146477224628,0.0175502552561652,3.90
6.066589947007089,-0.7897033088857011,3.90
1.0609711078769195,0.10453067778402705,3.91
2.2952315938612267,-0.8035786764390559,3.91
2.5301020057431467,-0.01994523484084631,3.91
2.9172742114772214,-1.029307926363656,3.91
3.2639402341545956,-0.8766885795503739,3.91
4.082005143385205,-0.25812450009633914,3.91
0.29838585224408054,-0.9642216896747007,3.92
4.451854956293236,0.539767311863302,3.92
5.566829460108946,0.09159100063521353,3.92
1.205666175072466,-0.0585121631731099,3.93
2.012568249295528,-0.16669833611270288,3.93
5.068756124821066,-0.31149279011287684,3.93
0.11433361041606185,-0.7623598172711231,3.94
2.2893701964566118,0.3168499812891372,3.94
2.984185771675554,0.18376862582456963,3.94
5.485453483734711,0.7185035716779545,3.94
0.398160507816423,-0.8564815453217285,3.95
0.7603454164261129,0.9208793465835082,3.95
1.7308575636132097,-0.3360776918819414,3.95
2.015069887890053,-1.2672156959577272,3.95
3.5078499971208026,0.9585639140161524,3.95
4.149338491486102,-0.5869057460775821,3.95
5.962619229024744,0.41129653450608594,3.95
1.1520772948310236,-0.5937076820235488,3.96
1.5670729577239753,-0.7472675673781832,3.96
1.7882716237986063,-0.567382299139301,3.96
2.0237456287135083,-0.5053552367781471,3.96
3.1924326402593444,-0.914004688585375,3.96
4.218489890891162,-0.36074501197679465,3.96
5.238569388834896,-1.272529253902688,3.96
1.533664446958717,0.6832721614717245,3.97
2.26937890431606,-0.6162466700583311,3.97
2.3589870169955356,0.7292470428513418,3.97
2.405398230688151,-1.0876407084747552,3.97
4.7152033238035305,0.051167235904300425,3.97
5.078413613348767,-0.7088848682447413,3.97
5.887300999595973,-0.7591406544285558,3.97
6.121611451676211,-0.3508208759244824,3.97
0.5385867905498001,1.263991684978349,3.98
1.6356134918908358,-0.10951456242583309,3.98
1.9060304428717072,-1.1860772782872355,3.98
5.303495637009085,0.8327741563154721,3.98
6.0974386415360895,-1.016407034309331,3.99
0.5236205922139487,-0.3678766212259159,4.00
0.7587018980471516,-0.870749611956782,4.00
2.3668700874503767,-1.1588307494088794,4.00
2.7244371457474985,-1.2920963340722686,4.00
3.8482764677222967,-0.6596229501072014,4.00
0.5991497155940034,0.5907454704319696,4.01
2.3148810923565954,-0.4836307357276287,4.01
3.5134568673428346,0.9597226187140041,4.01
4.197029613296847,1.0221569245672901,4.01
4.241128265730571,-0.33965076871171873,4.01
4.900164591283629,-1.246654747741872,4.01
5.0729667316415,-0.7759539928894346,4.01
5.364247639388921,0.5300322531466224,4.01
5.9759709978025,-0.23723387857732928,4.01
6.280181886425112,0.11978776432854416,4.01
1.2457360258161694,-0.05680561901560433,4.02
2.2981477481531005,0.5019566928735693,4.02
3.178302745523407,-0.43160053147095323,4.02
4.275358535685309,-0.875379582611378,4.02
4.972544849804878,0.26299202945467887,4.02
4.9815187510422145,-0.10016250651723013,4.02
5.646060135944273,0.7957295429418925,4.02
5.913859093047153,-0.0020507618710933376,4.02
1.3239122318950818,1.0549157849998616,4.03
3.0798952645317934,0.11396030388160754,4.03
3.3798010076661527,-0.9979404811958689,4.03
4.736190908058761,0.043623535026236046,4.03
5.380908261540251,0.1972803831170924,4.03
1.0426815117570623,0.6246727318360149,4.04
1.0849912017074916,0.8327402193577946,4.04
1.0989683801338794,-0.11933688760511227,4.04
3.222030515491082,-1.117064050781293,4.04
4.953833465782456,0.7670043323361524,4.04
0.8249589597759864,0.8659160195561201,4.05
2.97201937234811,0.10523365762163589,4.05
3.754886808330167,-0.6612228352548629,4.05
3.7751326276533006,0.9049677615694932,4.05
3.830503198172821,-0.8626435272086306,4.05
3.8556795726328392,-0.6138953237049499,4.05
3.9655771378667493,-0.7902802371662213,4.05
0.20655244476831222,0.42354292809091276,4.06
1.989333553628353,0.4694208467343082,4.06
4.448778813486596,-0.9278267266338077,4.06
0.45230207565433045,0.8846831571518701,4.07
0.6958773171805723,0.00573534584752581,4.07
1.2931653482391152,0.23587155213341146,4.07
1.8072448072088283,-0.2101134012560618,4.07
2.1752329355813997,-1.3425024124972273,4.07
2.2881266493645653,-0.7443683815651483,4.07
3.6192747254502073,0.27572323672061533,4.07
4.003407149403726,-1.0262729927199101,4.07
5.523734371995119,-0.3007687114867339,4.07
2.5064891554047057,-1.0337488196826192,4.08
2.8788115180863962,-0.31937586056771794,4.08
2.988360017469907,-0.30864208566795276,4.08
3.7350700491148143,-0.10472945139328196,4.08
5.594158407313091,0.3456527620838548,4.08
5.687620788757387,1.025904534322267,4.08
0.4223551345721944,0.7226632730618743,4.09
0.6184937814702739,-1.1983333681456845,4.09
0.795833777883331,-0.4123243395100382,4.09
1.4700253791078737,0.16215078378389539,4.09
4.139659186342751,0.31663181513263794,4.09
0.7010405828843889,-0.6956106696559622,4.11
0.6963427383144375,-1.1914829508316067,4.11
0.9201084928305439,0.2257874275663331,4.11
2.047438473309331,-0.8093673517915038,4.11
2.7727536772068744,-1.3719645398982536,4.11
3.082745968976717,-1.067763347549264,4.11
3.218248968778427,-1.1861403040657799,4.11
4.087212042320321,-1.1574490304177174,4.11
5.015516310430021,-0.6615573566948284,4.11
5.01794522697238,-0.6866270721450026,4.11
5.46210243278407,-0.4698280902264403,4.11
5.889431755724448,-0.763571851473897,4.11
0.7164576579436722,0.8591965019359419,4.12
1.5811955802546958,0.16838063958615293,4.12
1.8489945373575758,-0.2728531397284468,4.12
2.580811092718798,-0.2591232162794248,4.12
3.1643182948918023,0.15242057320402702,4.12
6.025225643734824,-0.9207339024791753,4.12
4.838190858427397,-0.8564476083640509,4.13
5.215312876552073,-0.7307402689891592,4.13
5.6925877049203555,0.44758968667394583,4.13
5.82926880196716,0.6588424000806151,4.13
6.1957006784233695,0.09819901110873652,4.13
1.1122037936281697,0.8449041946168327,4.14
1.4134839835484743,-0.13627627762307948,4.14
2.2586524016215117,-0.7503025010219291,4.14
4.070675047657674,0.5473207090149884,4.14
5.437115135659685,-0.44105924638940036,4.14
6.1977005348579475,0.7737723313244417,4.14
1.6971727090497193,0.3527698269225427,4.15
1.8843665435313277,-0.008600594702883168,4.15
3.1716195889293117,-1.1277202554920807,4.15
4.161846684458728,-0.29198388758502913,4.15
4.1782673238379076,0.46910571784158706,4.15
5.960539378332783,-1.4203780340938519,4.15
0.1439896632895322,1.0983647871008981,4.16
1.588773218090438,0.40602176165561416,4.16
2.258703307058028,0.09954679314222102,4.16
4.347506083639625,-0.615325524064223,4.16
5.833035804269381,-0.135844793446892,4.16
1.001186308790897,-0.6318140373587584,4.17
4.565650423523266,-0.4219381948064403,4.17
5.936984705636077,-0.47200005551781093,4.17
0.9875363795992582,0.41797726703177535,4.18
1.9596193231131498,0.5547432064727755,4.18
3.736677206467693,0.80439316342332,4.18
3.619136553551091,-0.6012804717224799,4.19
3.721463753154475,-0.1793083399583619,4.19
4.911625586705058,0.35860213550629055,4.19
5.825181822635407,0.9955988311161098,4.19
5.9633246329307585,0.21245505133582082,4.19
1.4433218415523605,0.10381315353598494,4.20
2.080686995559823,-0.39933133285630257,4.20
4.3375940679293405,0.7406644050414714,4.20
0.9122326945809194,1.0461552017822122,4.21
1.4868459897739692,-0.03390786885680094,4.21
2.7396578712659316,0.6406618870390075,4.21
6.003707188498778,-0.5679252904621437,4.21
